Data,Hora,Programa,Episódio,Nº do episódio,Media
01/06/2026,21:22,Coração Traído,Capítulo 21,21,fd27d7a4-8d62-48ef-a7bd-f52adb7a50b7
01/06/2026,22:17,Pele Selvagem,Capítulo 21,21,95094328-7361-4c8d-acc9-df9497d3fcd7
01/06/2026,23:10,Amor e Ódio,Capítulo 21,21,6345111359112
02/06/2026,00:05,Gata Selvagem ,Capítulo 214,214,6367088083112
02/06/2026,01:00,Gata Selvagem ,Capítulo 215,215,6367086147112
02/06/2026,01:52,Entrevista com Pedro Damián,Entrevista com Pedro Damián,Entrevista com Pedro Damián,25000115_rebeldia_1_24_01
02/06/2026,02:15,Rebelde Temporada 1,Capítulo 22,22,6352052195112
02/06/2026,03:05,,,,FILLER7_REBELDE_NOVELAS
02/06/2026,03:12,Coração Traído,Capítulo 22,22,5e3fd6fa-0e48-4f0f-81f2-df354259cc4b
02/06/2026,04:10,Pele Selvagem,Capítulo 22,22,1d637d0f-b8d4-488e-b52f-feab12b7aae5
02/06/2026,05:02,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
02/06/2026,05:14,Amor e Ódio,Capítulo 22,22,6345111358112
02/06/2026,06:07,Gata Selvagem ,Capítulo 214,214,6367088083112
02/06/2026,07:01,Gata Selvagem ,Capítulo 215,215,6367086147112
02/06/2026,07:53,Entrevista com Pedro Damián,Entrevista com Pedro Damián,Entrevista com Pedro Damián,25000115_rebeldia_1_24_01
02/06/2026,08:16,Rebelde Temporada 1,Capítulo 22,22,6352052195112
02/06/2026,09:06,,,,FILLER7_REBELDE_NOVELAS
02/06/2026,09:13,Coração Traído,Capítulo 22,22,5e3fd6fa-0e48-4f0f-81f2-df354259cc4b
02/06/2026,10:11,Pele Selvagem,Capítulo 22,22,1d637d0f-b8d4-488e-b52f-feab12b7aae5
02/06/2026,11:03,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
02/06/2026,11:15,Amor e Ódio,Capítulo 22,22,6345111358112
02/06/2026,12:08,Gata Selvagem ,Capítulo 214,214,6367088083112
02/06/2026,13:03,Gata Selvagem ,Capítulo 215,215,6367086147112
02/06/2026,13:55,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,25000115_rebeldia_1_12_01
02/06/2026,14:15,Rebelde Temporada 1,Capítulo 22,22,6352052195112
02/06/2026,15:05,,,,FILLER7_REBELDE_NOVELAS
02/06/2026,15:12,Coração Traído,Capítulo 22,22,5e3fd6fa-0e48-4f0f-81f2-df354259cc4b
02/06/2026,16:10,Pele Selvagem,Capítulo 22,22,1d637d0f-b8d4-488e-b52f-feab12b7aae5
02/06/2026,17:02,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
02/06/2026,17:14,Amor e Ódio,Capítulo 22,22,6345111358112
02/06/2026,18:07,Gata Selvagem ,Capítulo 214,214,6367088083112
02/06/2026,19:02,Gata Selvagem ,Capítulo 215,215,6367086147112
02/06/2026,19:54,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,25000115_rebeldia_1_12_01
02/06/2026,20:14,Rebelde Temporada 1,Capítulo 22,22,6352052195112
02/06/2026,21:04,,,,FILLER7_REBELDE_NOVELAS
02/06/2026,21:11,Coração Traído,Capítulo 22,22,5e3fd6fa-0e48-4f0f-81f2-df354259cc4b
02/06/2026,22:09,Pele Selvagem,Capítulo 22,22,1d637d0f-b8d4-488e-b52f-feab12b7aae5
02/06/2026,23:01,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
02/06/2026,23:13,Amor e Ódio,Capítulo 22,22,6345111358112
03/06/2026,00:01,Entrevista com Pedro Damián,Entrevista com Pedro Damián,Entrevista com Pedro Damián,25000115_rebeldia_1_24_01
03/06/2026,00:24,Gata Selvagem ,Capítulo 216,216,6367087791112
03/06/2026,01:17,Gata Selvagem ,Capítulo 217,217,6367087704112
